Browser,true_x_res,true_y_res,x_adjustment,y_adjustment,Params_TravelTime,Params_yOffset,Params_Reach,Params_ScreenWidth,Params_ScreenHeight,Params_Hz,Params_HzScale,Params_conf_linewidth,params_consent,ConsentLoop.thisRepN,ConsentLoop.thisTrialN,ConsentLoop.thisN,ConsentLoop.thisIndex,ConsentLoop.ran,ConsentLoop.order,participant,Age,Gender,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,Demo_speedCond,Demo_delta,Demo_xposTarget,Demo_yposTarget,Demo_Delay,Demo_AvSpeed,Demo_Success,Demo_motion,Demo_Click,Demo_RTms,Demo_finalX,Demo_finalY,Trial_duration,BlockLoop.thisRepN,BlockLoop.thisTrialN,BlockLoop.thisN,BlockLoop.thisIndex,BlockLoop.ran,BlockLoop.order,DemoLoop.thisRepN,DemoLoop.thisTrialN,DemoLoop.thisN,DemoLoop.thisIndex,DemoLoop.ran,DemoLoop.order,Decision_Delta,Decision_xposTarget,Decision_yposTarget,Decision_SpeedCond,Decision_AvSpeed,Decision_delay,Decision_targetSide,Decision_placement,Decision_initplace,Decision_Driving,Decision_Click,Decision_RTms,Decision_finalX,Decision_finalY,Decision_success,DecisionTrialLoop.thisRepN,DecisionTrialLoop.thisTrialN,DecisionTrialLoop.thisN,DecisionTrialLoop.thisIndex,DecisionTrialLoop.ran,DecisionTrialLoop.order,Confidence_Delta,Confidence_resp,ConfidenceLoop.thisRepN,ConfidenceLoop.thisTrialN,ConfidenceLoop.thisN,ConfidenceLoop.thisIndex,ConfidenceLoop.ran,ConfidenceLoop.order
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,200,100,0,67,3.5,1,[],[],250.5,56,5.5,3953,1,0,1,0,1,0,48,0,48,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,300,-200,0,121,3.5,1,[],[],300.6,-157.5,2,6011,1,0,1,0,1,0,48,0,48,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,7949,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,80,right,183,-83,[],[],384.1,183,40.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,7165,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,96,right,12,-40,[],[],200.4,61,-15.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,8131,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,96,right,-213,34,[],[],233.8,-13.5,-22.5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,7647,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,111,right,-7,31,[],[],400.8,192.5,-8.5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,7266,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,109,left,6,-15,[],[],400.8,-57,12.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,7987,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,107,left,16,103,[],[],367.4,-208,2,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,6377,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,60,right,12,22,[],[],384.1,61,-15.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,8009,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,115,right,-15,-18,[],[],450.9,156.5,-1.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,8657,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,105,left,-156,32,[],[],233.8,-359,9,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,8891,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,140,left,14,-40,[],[],267.2,-157.5,12.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,8195,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,139,right,-4,-27,[],[],417.5,73,33.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,10040,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,105,right,-98,-82,[],[],283.9,161,5.5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,9126,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,111,left,-10,-62,[],[],384.1,-181.5,16,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,6276,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,79,right,8,-26,[],[],434.2,57,12.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,7902,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,69,left,-38,14,[],[],484.3,-38,-19,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,8250,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,124,left,-253,32,[],[],1018.7,-358,16,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,8128,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,150,right,14,-14,[],[],501,157.5,5.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,9958,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,74,right,4,30,[],[],300.6,158,2,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,7765,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,136,left,-189,176,[],[],283.9,-357,2,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,8812,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,118,right,-128,-137,[],[],484.3,103,19.5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,8078,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,91,right,3,35,[],[],183.7,157,-1.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,11802,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,140,right,-102,68,[],[],484.3,-102,12.5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,6992,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,91,left,6,-65,[],[],317.3,-158.5,9,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,8748,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,133,left,4,19,[],[],334,-59,-8.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,8104,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,135,right,52,87,[],[],350.7,258.5,12.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,6925,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,67,left,-2,-6,[],[],350.7,-159.5,-19,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,8483,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,136,left,11,-63,[],[],484.3,11,5.5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,8025,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,75,left,-101,-128,[],[],317.3,-258.5,-1.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,8086,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,98,left,29,26,[],[],384.1,-181,12.5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,6201,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,70,right,10,-49,[],[],250.5,62.5,19.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,7328,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,103,right,155,147,[],[],367.4,260,-15.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,6727,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,106,right,4,32,[],[],217.1,60,12.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,7496,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,92,right,-69,-63,[],[],718.1,74.5,-5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,7388,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,75,left,-108,-106,[],[],317.3,-279.5,9,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,7304,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,99,left,92,91,[],[],317.3,-139,19.5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,14865,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,111,left,-10,-91,[],[],217.1,-157,-12,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,14319,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,131,right,10,-23,[],[],300.6,59,-8.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,10609,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,74,left,177,178,[],[],267.2,-54,-5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,11452,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,94,left,5,23,[],[],434.2,-58,5.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,8044,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,113,right,-166,-162,[],[],217.1,114,19.5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,10554,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,0.213333333,8,0,8,0,1,7
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,5510,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,-0.486666667,8,0,8,0,1,7
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,6917,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,0.473333333,8,0,8,0,1,7
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,3537,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,0.98,8,0,8,0,1,7
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,3251,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,0.766666667,8,0,8,0,1,7
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,2830,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,-0.98,8,0,8,0,1,7
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,3183,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,-0.746666667,8,0,8,0,1,7
,,,,,,,,,,,,,,,,,,,,5f1d879edef5136a796ed7a2,22,Female,2020-07-27_11h48.51.277,AvatarAutomaticProl,3.2.2,Win32,60,5f1d879edef5136a796ed7a2,5f1b026ff9f4e82811599350,5f1eb0e92c3f7200088cdf3e,,,,,,,,,,,,,4937,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,-0.986666667,8,0,8,0,1,7
